system:time_start,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
"Jan 14, 2022",0.136,0.024,0.022,0.203,0.285,0.135,0.108,0.02,0.023,0.027,0.018,0.025
"Jan 19, 2022",0.15,0.019,0.019,0.18,0.284,0.145,0.122,0.018,0.022,0.024,0.017,0.014
"Jan 24, 2022",,,,,,,,,,,,
"Jan 29, 2022",0.114,0.032,0.028,0.134,0.201,0.134,0.134,0.056,0.057,0.062,0.047,0.04
"Feb 3, 2022",0.104,0.07,0.06,0.144,0.172,0.105,0.099,0.058,0.065,0.063,0.061,0.07
"Feb 8, 2022",,,,,,,,,,,,
"Feb 13, 2022",0.143,0.024,0.017,0.161,0.193,0.122,0.12,0.061,0.06,0.053,0.045,0.043
"Feb 18, 2022",,,,,,,,,,,,
"Feb 23, 2022",0.137,0.04,0.031,0.166,0.217,0.118,0.105,0.046,0.05,0.046,0.043,0.041
"Feb 28, 2022",,,,,,,,,,,,
"Mar 5, 2022",0.119,0.037,0.032,0.172,0.247,0.129,0.116,0.036,0.04,0.04,0.032,0.032
"Mar 10, 2022",,,,,,,,,,,,
"Mar 15, 2022",,,,,,,,,,,,
"Mar 20, 2022",0.107,0.055,0.049,0.114,0.171,0.131,0.127,0.06,0.061,0.067,0.057,0.06
"Mar 25, 2022",0.096,0.064,0.056,0.123,0.158,0.117,0.118,0.066,0.068,0.072,0.062,0.073
"Mar 30, 2022",0.098,0.074,0.063,0.102,0.121,0.104,0.108,0.083,0.083,0.084,0.08,0.081
"Apr 4, 2022",0.115,0.065,0.053,0.117,0.121,0.113,0.119,0.073,0.076,0.079,0.069,0.073
"Apr 9, 2022",0.095,0.068,0.06,0.105,0.131,0.11,0.117,0.078,0.078,0.085,0.073,0.071
"Apr 14, 2022",,,,,,,,,,,,
"Apr 19, 2022",0.096,0.072,0.063,0.104,0.124,0.103,0.104,0.082,0.082,0.089,0.08,0.082
"Apr 24, 2022",0.088,0.083,0.075,0.103,0.116,0.1,0.103,0.083,0.084,0.084,0.081,0.096
"Apr 29, 2022",,,,,,,,,,,,
"May 4, 2022",0.09,0.082,0.073,0.105,0.118,0.098,0.102,0.083,0.085,0.083,0.081,0.085
"May 9, 2022",0.08,0.078,0.062,0.092,0.11,0.098,0.113,0.089,0.092,0.1,0.086,0.102
"May 14, 2022",0.087,0.09,0.081,0.11,0.125,0.104,0.104,0.076,0.075,0.076,0.072,0.09
"May 19, 2022",0.107,0.08,0.073,0.112,0.116,0.097,0.098,0.081,0.078,0.08,0.077,0.145
"May 24, 2022",,,,,,,,,,,,
"May 29, 2022",0.087,0.085,0.075,0.095,0.105,0.097,0.101,0.09,0.089,0.087,0.087,0.083
"Jun 3, 2022",0.087,0.086,0.077,0.101,0.113,0.098,0.103,0.084,0.086,0.085,0.082,0.092
"Jun 8, 2022",,,,,,,,,,,,
"Jun 13, 2022",,,,,,,,,,,,
"Jun 18, 2022",,,,,,,,,,,,
"Jun 23, 2022",0.079,0.091,0.083,0.091,0.103,0.097,0.105,0.088,0.09,0.087,0.087,0.09
"Jun 28, 2022",0.084,0.09,0.08,0.092,0.103,0.095,0.101,0.09,0.09,0.085,0.089,0.082
"Jul 3, 2022",,,,,,,,,,,,
"Jul 8, 2022",0.088,0.083,0.075,0.099,0.116,0.098,0.107,0.085,0.085,0.082,0.082,0.094
"Jul 13, 2022",,,,,,,,,,,,
"Jul 18, 2022",0.094,0.08,0.07,0.094,0.116,0.101,0.118,0.083,0.085,0.081,0.079,0.108
"Jul 23, 2022",0.089,0.083,0.075,0.107,0.122,0.1,0.108,0.08,0.082,0.078,0.076,0.098
"Jul 28, 2022",0.102,0.084,0.075,0.101,0.123,0.095,0.103,0.08,0.081,0.077,0.079,0.123
"Aug 2, 2022",0.101,0.08,0.071,0.112,0.118,0.1,0.106,0.079,0.08,0.077,0.075,0.117
"Aug 7, 2022",0.095,0.082,0.074,0.097,0.112,0.097,0.109,0.086,0.086,0.081,0.082,0.114
"Aug 12, 2022",,,,,,,,,,,,
"Aug 17, 2022",0.115,0.072,0.063,0.111,0.132,0.105,0.119,0.075,0.074,0.071,0.065,0.065
"Aug 22, 2022",0.146,0.053,0.042,0.15,0.197,0.121,0.133,0.038,0.052,0.034,0.034,0.035
"Aug 27, 2022",,,,,,,,,,,,
"Sep 1, 2022",,,,,,,,,,,,
"Sep 6, 2022",0.116,0.074,0.065,0.107,0.128,0.1,0.111,0.075,0.075,0.075,0.073,0.25
"Sep 11, 2022",,,,,,,,,,,,
"Sep 16, 2022",0.124,0.069,0.061,0.106,0.108,0.104,0.121,0.08,0.08,0.076,0.071,0.076
"Sep 21, 2022",0.185,0.038,0.03,0.161,0.138,0.105,0.111,0.061,0.065,0.054,0.05,0.064
"Sep 26, 2022",0.141,0.061,0.055,0.12,0.136,0.106,0.109,0.071,0.07,0.067,0.065,0.063
"Oct 1, 2022",0.13,0.028,0.023,0.165,0.257,0.139,0.15,0.025,0.035,0.031,0.018,0.028
"Oct 6, 2022",0.169,0.03,0.026,0.173,0.241,0.114,0.1,0.037,0.038,0.039,0.034,0.039
"Oct 11, 2022",0.149,0.034,0.028,0.176,0.225,0.119,0.115,0.041,0.045,0.036,0.033,0.046
"Oct 16, 2022",0.156,0.038,0.033,0.161,0.207,0.115,0.114,0.046,0.046,0.047,0.037,0.061
"Oct 21, 2022",0.145,0.029,0.024,0.186,0.242,0.118,0.113,0.036,0.04,0.037,0.029,0.029
"Oct 26, 2022",0.154,0.025,0.023,0.186,0.28,0.128,0.117,0.02,0.023,0.027,0.018,0.028
"Oct 31, 2022",,,,,,,,,,,,
"Nov 5, 2022",,,,,,,,,,,,
"Nov 10, 2022",,,,,,,,,,,,
"Nov 15, 2022",0.08,0.072,0.063,0.078,0.098,0.088,0.111,0.095,0.107,0.101,0.108,0.155
"Nov 20, 2022",,,,,,,,,,,,
"Nov 25, 2022",,,,,,,,,,,,
"Nov 30, 2022",,,,,,,,,,,,
"Dec 5, 2022",0.166,0.021,0.02,0.196,0.281,0.12,0.104,0.024,0.027,0.02,0.021,0.015
"Dec 10, 2022",0.148,0.024,0.015,0.181,0.208,0.115,0.114,0.053,0.055,0.046,0.041,0.013
"Dec 15, 2022",0.158,0.028,0.026,0.193,0.257,0.117,0.096,0.028,0.03,0.037,0.03,0.024
"Dec 20, 2022",,,,,,,,,,,,
"Dec 25, 2022",0.136,0.017,0.015,0.167,0.238,0.128,0.133,0.042,0.044,0.047,0.034,0.029
"Dec 30, 2022",,,,,,,,,,,,
"Jan 4, 2023",0.12,0.04,0.038,0.151,0.213,0.114,0.111,0.056,0.057,0.049,0.051,0.088
"Jan 9, 2023",0.136,0.015,0.013,0.211,0.295,0.131,0.126,0.018,0.022,0.022,0.011,0.018
"Jan 14, 2023",0.14,0.027,0.025,0.165,0.228,0.128,0.124,0.04,0.042,0.047,0.034,0.027
"Jan 19, 2023",0.132,0.055,0.051,0.163,0.187,0.103,0.103,0.053,0.053,0.052,0.047,0.204
"Jan 24, 2023",0.121,0.033,0.032,0.144,0.208,0.125,0.128,0.054,0.056,0.053,0.046,0.045
"Jan 29, 2023",,,,,,,,,,,,
"Feb 3, 2023",0.117,0.042,0.039,0.135,0.193,0.126,0.129,0.056,0.057,0.057,0.048,0.036
"Feb 8, 2023",0.115,0.038,0.031,0.16,0.229,0.128,0.129,0.044,0.048,0.04,0.036,0.015
"Feb 13, 2023",0.135,0.019,0.019,0.173,0.304,0.155,0.138,0.013,0.016,0.019,0.011,0.019
"Feb 18, 2023",0.111,0.024,0.019,0.152,0.219,0.144,0.146,0.048,0.051,0.052,0.035,0.028
"Feb 23, 2023",0.111,0.073,0.061,0.115,0.133,0.099,0.101,0.077,0.078,0.076,0.077,0.083
"Feb 28, 2023",0.122,0.066,0.053,0.124,0.135,0.106,0.115,0.069,0.075,0.068,0.068,0.069
"Mar 5, 2023",0.149,0.025,0.022,0.159,0.232,0.137,0.126,0.039,0.04,0.04,0.031,0.033
"Mar 10, 2023",0.141,0.044,0.034,0.169,0.202,0.106,0.105,0.056,0.057,0.041,0.045,0.025
"Mar 15, 2023",0.136,0.032,0.029,0.163,0.251,0.132,0.116,0.034,0.036,0.04,0.031,0.035
"Mar 20, 2023",0.114,0.039,0.033,0.152,0.203,0.124,0.125,0.053,0.054,0.058,0.043,0.044
"Mar 25, 2023",,,,,,,,,,,,
"Mar 30, 2023",0.112,0.046,0.038,0.149,0.203,0.119,0.116,0.055,0.057,0.056,0.047,0.042
"Apr 4, 2023",0.118,0.067,0.059,0.124,0.142,0.099,0.099,0.075,0.074,0.072,0.07,0.08
"Apr 9, 2023",,,,,,,,,,,,
"Apr 14, 2023",0.114,0.064,0.055,0.129,0.162,0.103,0.102,0.068,0.068,0.069,0.064,0.065
"Apr 19, 2023",0.091,0.071,0.062,0.117,0.143,0.105,0.104,0.076,0.076,0.082,0.072,0.073
"Apr 24, 2023",0.099,0.082,0.067,0.097,0.114,0.096,0.108,0.081,0.084,0.088,0.084,0.113
"Apr 29, 2023",,,,,,,,,,,,
"May 4, 2023",0.098,0.079,0.071,0.104,0.117,0.099,0.101,0.083,0.082,0.085,0.081,0.104
"May 9, 2023",,,,,,,,,,,,
"May 14, 2023",0.087,0.083,0.073,0.101,0.122,0.101,0.108,0.082,0.082,0.082,0.079,0.084
"May 19, 2023",0.085,0.086,0.076,0.103,0.114,0.098,0.103,0.084,0.085,0.084,0.082,0.083
"May 24, 2023",,,,,,,,,,,,
"May 29, 2023",,,,,,,,,,,,
"Jun 3, 2023",0.081,0.084,0.073,0.098,0.111,0.1,0.109,0.086,0.086,0.087,0.084,0.101
"Jun 8, 2023",0.086,0.09,0.081,0.103,0.113,0.094,0.096,0.084,0.086,0.083,0.084,0.076
"Jun 13, 2023",0.089,0.084,0.076,0.1,0.113,0.097,0.102,0.086,0.086,0.083,0.084,0.086
"Jun 18, 2023",0.104,0.086,0.078,0.118,0.122,0.101,0.099,0.073,0.073,0.074,0.071,0.129
"Jun 23, 2023",0.085,0.089,0.079,0.095,0.107,0.095,0.1,0.088,0.088,0.086,0.088,0.088
"Jun 28, 2023",0.086,0.087,0.077,0.1,0.112,0.097,0.102,0.085,0.087,0.084,0.084,0.083
"Jul 3, 2023",0.097,0.082,0.074,0.105,0.115,0.094,0.098,0.085,0.085,0.081,0.084,0.12
"Jul 8, 2023",0.087,0.085,0.076,0.104,0.116,0.097,0.101,0.084,0.086,0.081,0.083,0.076
"Jul 13, 2023",,,,,,,,,,,,
"Jul 18, 2023",0.106,0.072,0.06,0.112,0.113,0.093,0.099,0.089,0.089,0.084,0.083,0.133
"Jul 23, 2023",,,,,,,,,,,,
"Jul 28, 2023",0.102,0.075,0.065,0.114,0.133,0.105,0.116,0.074,0.078,0.07,0.069,0.121
"Aug 2, 2023",0.11,0.072,0.064,0.116,0.141,0.102,0.105,0.074,0.073,0.074,0.068,0.083
"Aug 7, 2023",0.091,0.08,0.07,0.11,0.124,0.1,0.107,0.08,0.083,0.079,0.076,0.073
"Aug 12, 2023",0.099,0.077,0.067,0.113,0.136,0.101,0.108,0.077,0.077,0.074,0.072,0.074
"Aug 17, 2023",0.108,0.07,0.06,0.131,0.152,0.101,0.103,0.069,0.071,0.07,0.065,0.069
"Aug 22, 2023",0.099,0.071,0.057,0.111,0.161,0.105,0.116,0.07,0.073,0.067,0.069,0.077
"Aug 27, 2023",0.142,0.049,0.042,0.148,0.157,0.099,0.104,0.069,0.07,0.061,0.06,0.14
"Sep 1, 2023",,,,,,,,,,,,
"Sep 6, 2023",0.134,0.048,0.039,0.137,0.153,0.109,0.128,0.063,0.071,0.062,0.056,0.077
"Sep 11, 2023",0.129,0.058,0.052,0.138,0.174,0.104,0.103,0.062,0.062,0.061,0.056,0.057
"Sep 16, 2023",0.13,0.053,0.044,0.149,0.171,0.104,0.11,0.064,0.067,0.055,0.054,0.054
"Sep 26, 2023",,,,,,,,,,,,
"Oct 1, 2023",0.139,0.049,0.044,0.143,0.182,0.109,0.11,0.058,0.059,0.055,0.052,0.034
"Oct 6, 2023",,,,,,,,,,,,
"Oct 11, 2023",,,,,,,,,,,,
"Oct 16, 2023",0.106,0.053,0.046,0.143,0.182,0.114,0.119,0.059,0.062,0.063,0.052,0.058
"Oct 21, 2023",0.147,0.029,0.027,0.176,0.256,0.122,0.115,0.03,0.033,0.038,0.028,0.033
"Oct 26, 2023",0.128,0.046,0.037,0.189,0.263,0.111,0.094,0.031,0.037,0.033,0.03,0.027
"Oct 31, 2023",0.138,0.039,0.033,0.156,0.201,0.116,0.116,0.053,0.054,0.049,0.045,0.027
"Nov 5, 2023",0.153,0.018,0.015,0.22,0.295,0.124,0.104,0.017,0.022,0.02,0.013,0.021
"Nov 10, 2023",0.16,0.047,0.046,0.184,0.246,0.111,0.088,0.027,0.029,0.033,0.029,0.083
"Nov 15, 2023",,,,,,,,,,,,
"Nov 20, 2023",0.056,0.089,0.062,0.046,0.059,0.054,0.079,0.122,0.14,0.148,0.146,0.108
"Nov 25, 2023",0.161,0.013,0.011,0.229,0.294,0.127,0.102,0.014,0.019,0.018,0.012,0.015
"Nov 30, 2023",0.141,0.048,0.045,0.147,0.168,0.108,0.102,0.06,0.06,0.065,0.056,0.081
"Dec 5, 2023",0.097,0.06,0.054,0.109,0.126,0.112,0.119,0.08,0.083,0.085,0.077,0.126
"Dec 10, 2023",,,,,,,,,,,,
"Dec 15, 2023",,,,,,,,,,,,
"Dec 20, 2023",,,,,,,,,,,,
"Dec 25, 2023",,,,,,,,,,,,
"Dec 30, 2023",0.124,0.023,0.022,0.139,0.234,0.16,0.154,0.037,0.039,0.042,0.028,0.025
"Jan 4, 2024",0.123,0.024,0.02,0.172,0.26,0.17,0.141,0.019,0.023,0.029,0.018,0.02
"Jan 9, 2024",,,,,,,,,,,,
"Jan 14, 2024",0.115,0.015,0.012,0.171,0.251,0.174,0.156,0.026,0.03,0.032,0.018,0.021
"Jan 19, 2024",0.128,0.057,0.056,0.111,0.118,0.108,0.109,0.078,0.077,0.082,0.076,0.145
"Jan 24, 2024",,,,,,,,,,,,
"Jan 29, 2024",0.11,0.023,0.022,0.13,0.237,0.167,0.158,0.037,0.04,0.045,0.03,0.026
"Feb 3, 2024",0.14,0.023,0.018,0.166,0.227,0.146,0.13,0.043,0.043,0.037,0.028,0.028
"Feb 8, 2024",0.099,0.072,0.072,0.108,0.146,0.111,0.112,0.068,0.07,0.074,0.067,0.07
"Feb 18, 2024",,,,,,,,,,,,
"Feb 23, 2024",0.122,0.052,0.043,0.149,0.192,0.119,0.11,0.054,0.056,0.053,0.05,0.041
"Feb 28, 2024",,,,,,,,,,,,
"Mar 4, 2024",,,,,,,,,,,,
"Mar 9, 2024",,,,,,,,,,,,
"Mar 14, 2024",0.086,0.068,0.06,0.124,0.177,0.117,0.111,0.062,0.066,0.066,0.063,0.129
"Mar 19, 2024",0.11,0.032,0.029,0.141,0.229,0.148,0.138,0.044,0.045,0.049,0.034,0.039
"Mar 24, 2024",0.109,0.038,0.031,0.147,0.215,0.141,0.134,0.048,0.05,0.049,0.038,0.043
"Mar 29, 2024",0.108,0.045,0.04,0.132,0.211,0.14,0.128,0.049,0.049,0.055,0.043,0.047
"Apr 3, 2024",,,,,,,,,,,,
"Apr 8, 2024",0.108,0.073,0.066,0.114,0.125,0.104,0.105,0.076,0.075,0.078,0.075,0.15
"Apr 13, 2024",0.119,0.031,0.025,0.17,0.256,0.145,0.124,0.032,0.037,0.035,0.026,0.033
"Apr 18, 2024",,,,,,,,,,,,
"Apr 23, 2024",0.083,0.077,0.068,0.105,0.128,0.111,0.109,0.08,0.08,0.085,0.075,0.069
"Apr 28, 2024",0.083,0.082,0.071,0.095,0.113,0.105,0.111,0.085,0.086,0.085,0.084,0.089
"May 3, 2024",,,,,,,,,,,,
"May 8, 2024",0.093,0.081,0.072,0.106,0.122,0.101,0.105,0.081,0.081,0.079,0.079,0.082
"May 13, 2024",,,,,,,,,,,,
"May 18, 2024",,,,,,,,,,,,
"May 23, 2024",0.083,0.088,0.079,0.097,0.109,0.097,0.1,0.087,0.089,0.084,0.087,0.08
"May 28, 2024",0.085,0.086,0.076,0.097,0.109,0.096,0.1,0.088,0.088,0.089,0.086,0.085
"Jun 2, 2024",0.109,0.082,0.07,0.097,0.144,0.113,0.166,0.056,0.066,0.047,0.052,0.169
"Jun 7, 2024",0.084,0.087,0.078,0.096,0.106,0.096,0.101,0.089,0.089,0.087,0.087,0.089
"Jun 12, 2024",0.082,0.091,0.081,0.093,0.104,0.096,0.102,0.088,0.09,0.085,0.088,0.086
"Jun 17, 2024",,,,,,,,,,,,
"Jun 22, 2024",0.085,0.087,0.079,0.1,0.109,0.096,0.101,0.086,0.088,0.083,0.085,0.077
"Jun 27, 2024",,,,,,,,,,,,
"Jul 2, 2024",,,,,,,,,,,,
"Jul 7, 2024",0.104,0.077,0.071,0.108,0.111,0.094,0.101,0.086,0.084,0.082,0.082,0.344
"Jul 12, 2024",0.084,0.087,0.077,0.1,0.111,0.098,0.102,0.086,0.087,0.085,0.084,0.07
"Jul 17, 2024",,,,,,,,,,,,
"Jul 22, 2024",0.104,0.08,0.067,0.139,0.17,0.097,0.102,0.057,0.063,0.066,0.056,0.104
"Jul 27, 2024",,,,,,,,,,,,
"Aug 1, 2024",,,,,,,,,,,,
"Aug 6, 2024",0.091,0.083,0.074,0.098,0.112,0.095,0.102,0.087,0.088,0.085,0.086,0.104
"Aug 11, 2024",0.142,0.049,0.042,0.143,0.152,0.103,0.11,0.071,0.072,0.058,0.058,0.144
"Aug 16, 2024",0.103,0.073,0.064,0.115,0.138,0.1,0.105,0.077,0.077,0.077,0.072,0.071
"Aug 21, 2024",0.17,0.031,0.024,0.192,0.237,0.111,0.107,0.035,0.039,0.031,0.025,0.043
"Aug 26, 2024",0.125,0.058,0.051,0.127,0.158,0.105,0.12,0.067,0.069,0.063,0.058,0.062
"Aug 31, 2024",0.078,0.077,0.058,0.078,0.085,0.075,0.089,0.103,0.116,0.124,0.118,0.248
"Sep 5, 2024",,,,,,,,,,,,
"Sep 10, 2024",,,,,,,,,,,,
"Sep 15, 2024",,,,,,,,,,,,
"Sep 20, 2024",0.189,0.032,0.024,0.175,0.187,0.122,0.123,0.041,0.048,0.032,0.028,0.035
"Sep 25, 2024",,,,,,,,,,,,
"Sep 30, 2024",0.239,0.046,0.038,0.194,0.134,0.113,0.128,0.027,0.042,0.021,0.019,0.031
"Oct 5, 2024",,,,,,,,,,,,
"Oct 10, 2024",0.103,0.064,0.055,0.112,0.115,0.116,0.134,0.074,0.08,0.081,0.066,0.066
"Oct 15, 2024",0.168,0.04,0.031,0.137,0.131,0.101,0.103,0.079,0.076,0.068,0.067,0.052
"Oct 20, 2024",0.121,0.048,0.04,0.137,0.185,0.126,0.141,0.047,0.055,0.056,0.043,0.028
"Oct 25, 2024",0.177,0.033,0.03,0.151,0.219,0.124,0.123,0.04,0.041,0.034,0.029,0.027
"Oct 30, 2024",0.115,0.08,0.059,0.082,0.089,0.08,0.092,0.085,0.099,0.114,0.105,0.204
"Nov 4, 2024",0.138,0.051,0.047,0.14,0.208,0.118,0.121,0.045,0.048,0.045,0.041,0.045
"Nov 9, 2024",,,,,,,,,,,,
"Nov 14, 2024",,,,,,,,,,,,
"Nov 19, 2024",,,,,,,,,,,,
"Nov 24, 2024",0.178,0.02,0.02,0.179,0.281,0.134,0.123,0.013,0.017,0.022,0.014,0.019
"Nov 29, 2024",,,,,,,,,,,,
"Dec 4, 2024",0.139,0.027,0.024,0.156,0.218,0.127,0.13,0.045,0.047,0.052,0.035,0.033
"Dec 9, 2024",,,,,,,,,,,,
"Dec 14, 2024",0.136,0.047,0.042,0.141,0.178,0.111,0.115,0.061,0.061,0.057,0.053,0.125
"Dec 19, 2024",0.139,0.029,0.023,0.184,0.226,0.119,0.118,0.044,0.046,0.04,0.032,0.025
"Dec 24, 2024",0.155,0.019,0.017,0.184,0.264,0.133,0.117,0.029,0.03,0.029,0.021,0.017
"Dec 29, 2024",0.136,0.029,0.023,0.201,0.257,0.119,0.108,0.032,0.036,0.032,0.027,0.025
"Jan 3, 2025",0.149,0.018,0.016,0.178,0.254,0.132,0.124,0.034,0.035,0.035,0.025,0.018
"Jan 8, 2025",0.14,0.017,0.014,0.205,0.276,0.131,0.115,0.025,0.028,0.029,0.019,0.016
"Jan 13, 2025",,,,,,,,,,,,
"Jan 18, 2025",,,,,,,,,,,,
"Jan 23, 2025",0.116,0.029,0.026,0.169,0.305,0.151,0.124,0.02,0.021,0.027,0.014,0.022
"Jan 28, 2025",0.121,0.056,0.052,0.138,0.158,0.107,0.107,0.066,0.066,0.068,0.061,0.126
"Feb 2, 2025",0.141,0.025,0.018,0.177,0.279,0.133,0.114,0.031,0.03,0.029,0.022,0.022
"Feb 7, 2025",,,,,,,,,,,,
"Feb 12, 2025",0.139,0.046,0.037,0.164,0.22,0.114,0.103,0.046,0.045,0.045,0.041,0.041
"Feb 17, 2025",0.134,0.02,0.017,0.194,0.27,0.138,0.12,0.027,0.03,0.031,0.02,0.018
"Feb 22, 2025",0.065,0.08,0.061,0.077,0.089,0.087,0.1,0.102,0.107,0.124,0.107,0.099
"Feb 27, 2025",0.121,0.036,0.032,0.165,0.237,0.133,0.125,0.039,0.042,0.04,0.031,0.064
"Mar 4, 2025",0.093,0.078,0.069,0.124,0.176,0.111,0.099,0.061,0.06,0.068,0.06,0.096
"Mar 9, 2025",,,,,,,,,,,,
"Mar 14, 2025",0.106,0.069,0.056,0.11,0.135,0.106,0.11,0.078,0.077,0.08,0.075,0.111
"Mar 19, 2025",0.093,0.06,0.052,0.135,0.189,0.12,0.113,0.057,0.059,0.066,0.055,0.056
"Mar 24, 2025",,,,,,,,,,,,
"Mar 26, 2025",0.13,0.033,0.03,0.142,0.242,0.141,0.144,0.036,0.039,0.036,0.028,0.029
"Mar 29, 2025",,,,,,,,,,,,
"Apr 3, 2025",,,,,,,,,,,,
"Apr 8, 2025",0.097,0.064,0.056,0.119,0.145,0.109,0.115,0.074,0.075,0.078,0.068,0.073
"Apr 13, 2025",0.11,0.062,0.05,0.123,0.18,0.115,0.116,0.061,0.061,0.067,0.056,0.063
"Apr 15, 2025",0.107,0.069,0.062,0.112,0.129,0.105,0.114,0.075,0.076,0.078,0.073,0.173
"Apr 18, 2025",0.09,0.079,0.071,0.108,0.125,0.098,0.101,0.082,0.083,0.083,0.08,0.085
"Apr 23, 2025",0.117,0.08,0.07,0.128,0.183,0.114,0.113,0.048,0.048,0.051,0.048,0.137
"Apr 28, 2025",0.098,0.074,0.065,0.12,0.141,0.099,0.102,0.076,0.077,0.077,0.072,0.084
"May 3, 2025",,,,,,,,,,,,
"May 5, 2025",0.09,0.079,0.071,0.103,0.12,0.099,0.103,0.084,0.084,0.087,0.081,0.076
"May 8, 2025",0.104,0.071,0.062,0.122,0.138,0.099,0.106,0.075,0.077,0.075,0.071,0.086
"May 13, 2025",0.09,0.084,0.072,0.107,0.12,0.097,0.099,0.084,0.081,0.086,0.08,0.082
"May 18, 2025",0.057,0.089,0.067,0.073,0.088,0.081,0.097,0.1,0.111,0.123,0.112,0.119
"May 23, 2025",0.083,0.084,0.073,0.098,0.112,0.099,0.104,0.088,0.086,0.092,0.083,0.093
"May 25, 2025",0.091,0.083,0.074,0.104,0.116,0.098,0.103,0.084,0.084,0.082,0.081,0.084
"May 28, 2025",0.089,0.084,0.074,0.107,0.113,0.095,0.098,0.085,0.086,0.086,0.084,0.117
"Jun 2, 2025",0.073,0.079,0.055,0.082,0.1,0.086,0.104,0.096,0.104,0.118,0.101,0.128
"Jun 7, 2025",0.095,0.084,0.076,0.111,0.117,0.099,0.101,0.08,0.081,0.077,0.078,0.119
"Jun 12, 2025",0.099,0.084,0.074,0.107,0.113,0.098,0.098,0.085,0.081,0.079,0.081,0.144
"Jun 14, 2025",,,,,,,,,,,,
"Jun 17, 2025",0.093,0.084,0.076,0.104,0.114,0.096,0.1,0.085,0.086,0.079,0.083,0.087
"Jun 22, 2025",0.092,0.087,0.075,0.1,0.12,0.097,0.103,0.084,0.082,0.081,0.08,0.091
"Jun 27, 2025",,,,,,,,,,,,
"Jul 2, 2025",,,,,,,,,,,,
"Jul 4, 2025",,,,,,,,,,,,
"Jul 7, 2025",0.085,0.09,0.081,0.102,0.111,0.095,0.101,0.084,0.086,0.082,0.084,0.079
"Jul 12, 2025",0.085,0.089,0.076,0.098,0.112,0.096,0.098,0.089,0.086,0.085,0.086,0.078
"Jul 17, 2025",,,,,,,,,,,,
"Jul 22, 2025",0.111,0.08,0.071,0.115,0.117,0.098,0.098,0.081,0.076,0.077,0.076,0.224
"Jul 24, 2025",,,,,,,,,,,,
"Jul 27, 2025",0.09,0.084,0.075,0.104,0.119,0.097,0.103,0.082,0.085,0.079,0.081,0.085
"Aug 1, 2025",0.097,0.08,0.068,0.108,0.123,0.098,0.104,0.084,0.081,0.08,0.078,0.084
"Aug 6, 2025",,,,,,,,,,,,
"Aug 11, 2025",,,,,,,,,,,,
"Aug 13, 2025",,,,,,,,,,,,
"Aug 16, 2025",0.113,0.062,0.053,0.127,0.149,0.106,0.118,0.07,0.074,0.066,0.061,0.064
"Aug 21, 2025",0.136,0.059,0.048,0.137,0.157,0.097,0.097,0.073,0.07,0.063,0.062,0.072
"Aug 26, 2025",0.103,0.069,0.061,0.122,0.143,0.107,0.112,0.071,0.074,0.073,0.066,0.07
"Aug 31, 2025",0.113,0.07,0.057,0.118,0.138,0.108,0.119,0.072,0.071,0.07,0.063,0.072
"Sep 2, 2025",0.12,0.058,0.051,0.126,0.162,0.109,0.114,0.067,0.067,0.066,0.059,0.056
"Sep 5, 2025",0.14,0.056,0.048,0.156,0.18,0.103,0.103,0.054,0.059,0.051,0.048,0.07
"Sep 10, 2025",0.119,0.07,0.058,0.124,0.151,0.104,0.103,0.07,0.068,0.069,0.064,0.119
"Sep 15, 2025",0.168,0.025,0.02,0.196,0.239,0.11,0.109,0.035,0.04,0.031,0.026,0.025
"Sep 20, 2025",0.177,0.032,0.023,0.179,0.228,0.106,0.096,0.047,0.043,0.037,0.034,0.035
"Sep 22, 2025",0.159,0.038,0.032,0.164,0.205,0.104,0.1,0.052,0.053,0.047,0.045,0.032
"Sep 25, 2025",,,,,,,,,,,,
"Sep 30, 2025",,,,,,,,,,,,
"Oct 5, 2025",,,,,,,,,,,,
"Oct 10, 2025",0.123,0.054,0.044,0.136,0.176,0.109,0.116,0.063,0.065,0.062,0.054,0.05
"Oct 12, 2025",,,,,,,,,,,,
"Oct 15, 2025",0.175,0.022,0.018,0.211,0.251,0.107,0.101,0.029,0.034,0.03,0.023,0.024
"Oct 20, 2025",0.173,0.035,0.026,0.19,0.25,0.107,0.089,0.032,0.032,0.037,0.029,0.027
"Oct 25, 2025",0.153,0.03,0.025,0.198,0.245,0.113,0.108,0.031,0.037,0.034,0.026,0.024
"Oct 30, 2025",,,,,,,,,,,,
"Nov 1, 2025",0.19,0.018,0.017,0.206,0.279,0.113,0.101,0.018,0.02,0.022,0.015,0.021
"Nov 4, 2025",0.169,0.016,0.012,0.232,0.3,0.118,0.105,0.01,0.015,0.015,0.008,0.022
"Nov 9, 2025",0.178,0.037,0.029,0.188,0.234,0.107,0.103,0.032,0.034,0.032,0.026,0.018
"Nov 14, 2025",0.17,0.021,0.016,0.213,0.256,0.113,0.102,0.03,0.033,0.026,0.02,0.015
"Nov 19, 2025",0.174,0.027,0.02,0.196,0.271,0.116,0.102,0.026,0.025,0.023,0.019,0.019
"Nov 21, 2025",0.038,0.097,0.077,0.089,0.09,0.094,0.087,0.091,0.096,0.126,0.113,0.049
"Nov 24, 2025",,,,,,,,,,,,
